"scenario","N","T","r","K","x_val","SNR_target","sigma2","N1k","T1k","c_ell","c_u","rep","method","mu_true","mu_hat","sq_err"
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.689481057072042,1.26114635975825,3,"real_pool",0.0128867857037536,0.0116804796968735,1.45517418223494e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.689481057072042,1.26114635975825,3,"oracle_local",0.0128867857037536,0.0130837629891001,3.8800050942496e-08
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.645836836605286,1.26368716334679,4,"real_pool",0.0173096018803845,0.0176779039779146,1.35646435045104e-07
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.645836836605286,1.26368716334679,4,"oracle_local",0.0173096018803845,0.0186053142090054,1.67887043854019e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.881100237725408,1.25594440106788,5,"real_pool",0.00749602072070874,0.00625381220810226,1.54308198879201e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.881100237725408,1.25594440106788,5,"oracle_local",0.00749602072070874,0.00622544490639589,1.61436289991677e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.793699092620218,1.24718818098336,6,"real_pool",0.0112944336304764,0.00984242385258538,2.10833239509108e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.793699092620218,1.24718818098336,6,"oracle_local",0.0112944336304764,0.0105594974400231,5.40131204038e-07
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.737955044323058,1.25504852331895,7,"real_pool",0.00845529435024629,0.00416279743291036,1.84255297853384e-05
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.737955044323058,1.25504852331895,7,"oracle_local",0.00845529435024629,0.00834026936087342,1.32307481802273e-08
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.745083390945339,1.15953270235144,8,"real_pool",0.00198819176146397,0.000848621048632564,1.29862140954309e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.745083390945339,1.15953270235144,8,"oracle_local",0.00198819176146397,0.00238526254017444,1.57665203305738e-07
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.637255241735358,1.2915139536168,9,"real_pool",0.000146354006634641,0.00361886249088205,1.20583151731702e-05
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.637255241735358,1.2915139536168,9,"oracle_local",0.000146354006634641,0.000172721486494172,6.9524399414278e-10
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.872945949620338,1.28294780567219,10,"real_pool",-0.0290944080050751,-0.0271075278551541,3.94769273015005e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.872945949620338,1.28294780567219,10,"oracle_local",-0.0290944080050751,-0.0300196752381261,8.56119452558019e-07
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.777537600821224,1.23441643144372,11,"real_pool",0.0178201874066013,0.0197052960897049,3.55363474711246e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.777537600821224,1.23441643144372,11,"oracle_local",0.0178201874066013,0.0189409770915819,1.25616951795887e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.77300419691396,1.28848885072223,12,"real_pool",-0.006175628008874,-0.0072116134292192,1.07326579116781e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.77300419691396,1.28848885072223,12,"oracle_local",-0.006175628008874,-0.00633424353792351,2.51588860556559e-08
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.763906249451116,1.22807043240594,13,"real_pool",0.0195927023256748,0.019704760665444,1.25570715118296e-08
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.763906249451116,1.22807043240594,13,"oracle_local",0.0195927023256748,0.0188490026444444,5.53089215862151e-07
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.795456864856489,1.23425653611734,14,"real_pool",-0.00270069369760504,-0.00139803855613967,1.69691041758616e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.795456864856489,1.23425653611734,14,"oracle_local",-0.00270069369760504,-0.000712283760615524,3.95377407751864e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.725447170534918,1.18058923404172,15,"real_pool",0.0078241972944415,0.00726609983531937,3.11472773878581e-07
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.725447170534918,1.18058923404172,15,"oracle_local",0.0078241972944415,0.0061446223702379,2.82097192601353e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.767520191782496,1.23277995979106,16,"real_pool",-0.0124379884328798,-0.011357380487013,1.1677135326704e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.767520191782496,1.23277995979106,16,"oracle_local",-0.0124379884328798,-0.0116735368877743,5.84386164814083e-07
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.805127785073973,1.29910462849322,17,"real_pool",-0.01547247611656,-0.0159517822160095,2.29734336969543e-07
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.805127785073973,1.29910462849322,17,"oracle_local",-0.01547247611656,-0.0166543389170872,1.39679967927013e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.731087044176423,1.2231079402074,18,"real_pool",-0.0303017521018862,-0.0303333776031902,1.00017233273186e-09
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.731087044176423,1.2231079402074,18,"oracle_local",-0.0303017521018862,-0.030353710947246,2.69972161112549e-09
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.803015978969329,1.29260956957626,19,"real_pool",-0.00636340872027871,-0.0107904401965912,1.95986076922612e-05
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.803015978969329,1.29260956957626,19,"oracle_local",-0.00636340872027871,-0.0085843136480399,4.93241869815392e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.766155863169348,1.26382655925686,20,"real_pool",0.0225379222510729,0.0247779875245906,5.01789242961982e-06
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.766155863169348,1.26382655925686,20,"oracle_local",0.0225379222510729,0.0241962652964024,2.75010165599278e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.734983308752856,1.24432308046585,1,"real_pool",0.00338864221483659,0.00598973925042049,6.76570578852333e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.734983308752856,1.24432308046585,1,"oracle_local",0.00338864221483659,0.00718724751420569,1.4429402220395e-05
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.823291832554945,1.20601382185186,2,"real_pool",0.00640540516850768,0.00195069014992316,1.98444858968025e-05
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.823291832554945,1.20601382185186,2,"oracle_local",0.00640540516850768,0.00355695740489111,8.11365466205228e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.829142215222599,1.19204927865894,3,"real_pool",0.0450641578289477,0.0368125053392532,6.80897688106808e-05
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.829142215222599,1.19204927865894,3,"oracle_local",0.0450641578289477,0.0440796143714844,9.69325819633777e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.806146690085868,1.19583832200406,4,"real_pool",-0.00721452837267127,-0.00567920741847034,2.35721043240845e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.806146690085868,1.19583832200406,4,"oracle_local",-0.00721452837267127,-0.00702812888306112,3.47447697269259e-08
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.767652247988218,1.16398631313248,5,"real_pool",-0.00448439971186574,-0.00463457557811294,2.25527908030955e-08
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.767652247988218,1.16398631313248,5,"oracle_local",-0.00448439971186574,-0.00389590154171316,3.46330096272931e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.711966333107747,1.24741838803834,6,"real_pool",0.0458285918794635,0.0430478229738078,7.73267570666136e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.711966333107747,1.24741838803834,6,"oracle_local",0.0458285918794635,0.046779063615866,9.03396521700094e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.862568985160422,1.23948380395481,7,"real_pool",0.0245056492066678,0.0237031672873331,6.43977230859159e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.862568985160422,1.23948380395481,7,"oracle_local",0.0245056492066678,0.0262936064570356,3.19679112914288e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.800302062990204,1.21854400273734,8,"real_pool",0.00625687372493066,0.00341966545688011,8.04975075629443e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.800302062990204,1.21854400273734,8,"oracle_local",0.00625687372493066,0.0072354039118868,9.5752132678441e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.711853447678452,1.24241051806948,9,"real_pool",0.0236226566247356,0.0274293405325251,1.44908423738234e-05
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.711853447678452,1.24241051806948,9,"oracle_local",0.0236226566247356,0.0250145813984171,1.93745457558805e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.777292504445906,1.28507028942083,10,"real_pool",0.010593054512006,0.0111924060436907,3.59222258532799e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.777292504445906,1.28507028942083,10,"oracle_local",0.010593054512006,0.0108579909626726,7.01913228918102e-08
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.795045044643777,1.21210676794402,11,"real_pool",0.00671316992830639,0.00720429154744933,2.41200444789577e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.795045044643777,1.21210676794402,11,"oracle_local",0.00671316992830639,0.00463749189259916,4.30843930791742e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.715416730687468,1.25058375649104,12,"real_pool",0.000671803831476176,0.00270882973474057,4.1494745305701e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.715416730687468,1.25058375649104,12,"oracle_local",0.000671803831476176,0.00148669192646538,6.64042607355137e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.779977208392069,1.23810321793528,13,"real_pool",0.00482050805287542,0.00613622130928764,1.73110137309884e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.779977208392069,1.23810321793528,13,"oracle_local",0.00482050805287542,0.00473039176585225,8.12094518684351e-09
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.751145208492403,1.14290873978599,14,"real_pool",0.00566139332011543,0.00154441522010749,1.6949508675945e-05
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.751145208492403,1.14290873978599,14,"oracle_local",0.00566139332011543,0.00247128602798379,1.01767845353115e-05
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.765568808129861,1.20152487053874,15,"real_pool",0.0122545185403848,0.0132470065164895,9.85032382712295e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.765568808129861,1.20152487053874,15,"oracle_local",0.0122545185403848,0.0125544869784651,8.99810638443091e-08
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.789545141751945,1.23060826387766,16,"real_pool",0.000508102422098231,0.00101423074875214,2.5616588304149e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.789545141751945,1.23060826387766,16,"oracle_local",0.000508102422098231,-0.00104689068773037,2.41800357161442e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.683277161415725,1.20613833598166,17,"real_pool",0.0329349735116675,0.0419797522817047,8.18080229989155e-05
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.683277161415725,1.20613833598166,17,"oracle_local",0.0329349735116675,0.0392227517364303,3.95361550038014e-05
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.719523869156706,1.1933195760071,18,"real_pool",-0.00939344802627265,-0.00701709595786475,5.64704915302649e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.719523869156706,1.1933195760071,18,"oracle_local",-0.00939344802627265,-0.00794008744539941,2.11225697803619e-06
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.804759706948687,1.20920378676456,19,"real_pool",0.00695209547251431,0.00738853613653856,1.90480453213925e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.804759706948687,1.20920378676456,19,"oracle_local",0.00695209547251431,0.00767698858356588,5.25470022450031e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.714199249841563,1.18978249270054,20,"real_pool",0.0174019605116118,0.0180950416029742,4.8036139920405e-07
"fixed_x_window",200,200,6,100,129,1,0.0018,129,129,0.714199249841563,1.18978249270054,20,"oracle_local",0.0174019605116118,0.0166118351155901,6.24298141438532e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.767495333553129,1.20276913799257,1,"real_pool",0.0172416485454842,0.020282571772705,9.24721407385146e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.767495333553129,1.20276913799257,1,"oracle_local",0.0172416485454842,0.0229391041892125,3.24610008122524e-05
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.830626886525079,1.23256118495032,2,"real_pool",0.00378192599928542,0.00509767006831211,1.73118245517892e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.830626886525079,1.23256118495032,2,"oracle_local",0.00378192599928542,0.00441171973433848,3.9664014871209e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.775491260370407,1.20526198955451,3,"real_pool",0.00647104061838871,0.00570908564297935,5.80575384551074e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.775491260370407,1.20526198955451,3,"oracle_local",0.00647104061838871,0.00654021014656108,4.78442362758835e-09
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.755299166253029,1.23656219593451,4,"real_pool",0.00843877519796428,0.00884929491481173,1.68526437920511e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.755299166253029,1.23656219593451,4,"oracle_local",0.00843877519796428,0.0095778654143984,1.29752652117593e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.819678734905881,1.19293697326545,5,"real_pool",0.0127614468929535,0.00925894536294031,1.22675169677445e-05
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.819678734905881,1.19293697326545,5,"oracle_local",0.0127614468929535,0.0108473640641173,3.66371307564539e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.823158586064362,1.21019320688508,6,"real_pool",-0.0200566217037345,-0.020161968086412,1.10978603432211e-08
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.823158586064362,1.21019320688508,6,"oracle_local",-0.0200566217037345,-0.0185510394767698,2.26677784215207e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.820376619437852,1.22605385208051,7,"real_pool",-0.00773786304826818,-0.00981792499045937,4.32665768335221e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.820376619437852,1.22605385208051,7,"oracle_local",-0.00773786304826818,-0.00778958175621813,2.67482475201272e-09
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.830464111201854,1.20350167899998,8,"real_pool",-0.00250265822104116,-0.00301022576409189,2.57624810758555e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.830464111201854,1.20350167899998,8,"oracle_local",-0.00250265822104116,-0.00281230147333272,9.58789436896939e-08
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.789462662634915,1.1403892080927,9,"real_pool",0.0130298192650872,0.0128932686678809,1.86460655973894e-08
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.789462662634915,1.1403892080927,9,"oracle_local",0.0130298192650872,0.0132881386767498,6.67289184417162e-08
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.830673484750919,1.15757772123044,10,"real_pool",-0.00118142653176824,-0.0028799380099015,2.88494124135044e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.830673484750919,1.15757772123044,10,"oracle_local",-0.00118142653176824,-0.00115540367260701,6.77189198925218e-10
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.796630907680618,1.20608807165375,11,"real_pool",-0.0160068124675397,-0.0158410715372342,2.74700559785546e-08
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.796630907680618,1.20608807165375,11,"oracle_local",-0.0160068124675397,-0.0151360576713421,7.5821391510114e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.806283900958009,1.17384048341512,12,"real_pool",-0.0025917639068158,-0.00321522408978782,3.88702599751504e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.806283900958009,1.17384048341512,12,"oracle_local",-0.0025917639068158,-0.00234615399446333,6.03242290457882e-08
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.777938340329008,1.19753029995329,13,"real_pool",-0.0226003330501709,-0.0230329434098575,1.87151723308208e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.777938340329008,1.19753029995329,13,"oracle_local",-0.0226003330501709,-0.024522540896991,3.69488300637664e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.822827146251071,1.20307383365866,14,"real_pool",-0.0101490231006785,-0.0128799834515156,7.45814443784408e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.822827146251071,1.20307383365866,14,"oracle_local",-0.0101490231006785,-0.0100591774033379,8.07224933062058e-09
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.767985260357469,1.19954688136061,15,"real_pool",-0.0290127291323875,-0.0339297718100144,2.41773086936044e-05
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.767985260357469,1.19954688136061,15,"oracle_local",-0.0290127291323875,-0.0322891248235259,1.07347687249105e-05
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.739395823853629,1.18515954011928,16,"real_pool",-0.007389545299966,-0.00736426803846421,6.38939949029592e-10
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.739395823853629,1.18515954011928,16,"oracle_local",-0.007389545299966,-0.00680496684220678,3.41731973276143e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.763656495520641,1.17429114868539,17,"real_pool",-0.00339766062236314,-0.00447895545718801,1.16919851981893e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.763656495520641,1.17429114868539,17,"oracle_local",-0.00339766062236314,-0.00422115768908721,6.78147418903155e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.746387215588508,1.17746448970636,18,"real_pool",0.0109706300859414,0.00982567359276832,1.31092537125916e-06
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.746387215588508,1.17746448970636,18,"oracle_local",0.0109706300859414,0.0103609425936819,3.71718838217693e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.762731410330383,1.19896489255016,19,"real_pool",0.0280470394143956,0.0282049164785878,2.49251673979724e-08
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.762731410330383,1.19896489255016,19,"oracle_local",0.0280470394143956,0.0275079695097262,2.90596362120251e-07
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.659412701219139,1.16676681953529,20,"real_pool",0.0178266038867838,0.0143246357520662,1.22637808165777e-05
"fixed_x_window",200,200,6,100,139,1,0.0018,139,139,0.659412701219139,1.16676681953529,20,"oracle_local",0.0178266038867838,0.017012815792686,6.62251062095395e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.806822295487012,1.12838490603211,1,"real_pool",-0.011318312635507,-0.00781571702323579,1.22681760231014e-05
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.806822295487012,1.12838490603211,1,"oracle_local",-0.011318312635507,-0.00740085576727218,1.53464683144801e-05
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.741886114172933,1.15515592644464,2,"real_pool",-0.00403760258504684,-0.00365323825374809,1.47735939174738e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.741886114172933,1.15515592644464,2,"oracle_local",-0.00403760258504684,-0.00411165138664353,5.48322501790612e-09
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.817446896528226,1.14297058512469,3,"real_pool",-0.0186256393611205,-0.0202711809543527,2.70780713505704e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.817446896528226,1.14297058512469,3,"oracle_local",-0.0186256393611205,-0.0191377764652527,2.62284413428851e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.839118059350118,1.22337142217169,4,"real_pool",-0.00060675568726997,0.000766055407925355,1.88461030309139e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.839118059350118,1.22337142217169,4,"oracle_local",-0.00060675568726997,-0.00140432050320789,6.36109635622088e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.817894916559504,1.18734358366798,5,"real_pool",-0.0206101510010357,-0.0213827988482578,5.96984695816912e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.817894916559504,1.18734358366798,5,"oracle_local",-0.0206101510010357,-0.0219016941076955,1.6680835963605e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.78186958859578,1.15047094755603,6,"real_pool",-0.0113091479179515,-0.0128262663492492,2.30164833458312e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.78186958859578,1.15047094755603,6,"oracle_local",-0.0113091479179515,-0.0123313807731741,1.04496001029656e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.770315076650341,1.13414123023353,7,"real_pool",0.0513759975577836,0.0532209271000405,3.40376501589234e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.770315076650341,1.13414123023353,7,"oracle_local",0.0513759975577836,0.0516157145432674,5.74642331294236e-08
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.816161461794421,1.16301161536455,8,"real_pool",-0.00546953875233689,-0.00703889266537325,2.46287170436254e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.816161461794421,1.16301161536455,8,"oracle_local",-0.00546953875233689,-0.00599950203245081,2.80861078269107e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.824233732835171,1.16185768761607,9,"real_pool",0.0183710484150243,0.018524228018111,2.34639908018229e-08
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.824233732835171,1.16185768761607,9,"oracle_local",0.0183710484150243,0.0176149684705071,5.71656882501059e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.803334998475999,1.15897335491642,10,"real_pool",0.0205414444780644,0.017752025615155,7.78085759275476e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.803334998475999,1.15897335491642,10,"oracle_local",0.0205414444780644,0.0191705326886189,1.87939913444056e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.856531311943061,1.15981081997982,11,"real_pool",-0.0126492002743209,-0.008392280244872,1.81213681371236e-05
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.856531311943061,1.15981081997982,11,"oracle_local",-0.0126492002743209,-0.0104404892329113,4.87840446444484e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.822916359600627,1.16174925569799,12,"real_pool",0.0119054758430731,0.0100691602188427,3.37205507179251e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.822916359600627,1.16174925569799,12,"oracle_local",0.0119054758430731,0.0118208525315516,7.16110485285695e-09
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.863541949462728,1.17611480341578,13,"real_pool",0.0127326308235872,0.0133039917124483,3.26453265320175e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.863541949462728,1.17611480341578,13,"oracle_local",0.0127326308235872,0.0134257582629269,4.80425647165689e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.726839533503836,1.20547008365941,14,"real_pool",0.00354105357918002,0.00776514115533808,1.78429158510529e-05
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.726839533503836,1.20547008365941,14,"oracle_local",0.00354105357918002,0.00448925897588184,8.99093474334457e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.816805756783386,1.16935562644453,15,"real_pool",-0.0177271506465361,-0.016133519892818,2.53965897919602e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.816805756783386,1.16935562644453,15,"oracle_local",-0.0177271506465361,-0.0167112043326717,1.03214691265456e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.857537536826838,1.15535397946889,16,"real_pool",-0.0127310379171486,-0.0127015926109776,8.67026055506352e-10
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.857537536826838,1.15535397946889,16,"oracle_local",-0.0127310379171486,-0.0127677605736011,1.3485534969241e-09
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.874806796895194,1.18956806770111,17,"real_pool",-0.00131992468754314,-0.000678976048155591,4.10815158332756e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.874806796895194,1.18956806770111,17,"oracle_local",-0.00131992468754314,-0.00182845712683347,2.58605241810567e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.858178513418896,1.15664226995535,18,"real_pool",-0.0298274715675962,-0.0306299322720553,6.43943182200923e-07
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.858178513418896,1.15664226995535,18,"oracle_local",-0.0298274715675962,-0.0298553758783842,7.78650560551065e-10
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.776889726622569,1.20487697071201,19,"real_pool",-0.00148828875513261,-0.0029790310990759,2.22231273602554e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.776889726622569,1.20487697071201,19,"oracle_local",-0.00148828875513261,-0.00289307344417071,1.97342002255588e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.830588720287401,1.16302490090229,20,"real_pool",-0.00916677669115099,-0.0111508088165314,3.93638347454164e-06
"fixed_x_window",200,200,6,100,149,1,0.0018,149,149,0.830588720287401,1.16302490090229,20,"oracle_local",-0.00916677669115099,-0.0105042046723805,1.78871360497566e-06
"fixed_x_window",200,200,6,100,159,1,0.0018,159,159,0.864276325967315,1.15065578798164,1,"real_pool",0.0279549260884748,0.0294877356368003,2.34950511143771e-06
"fixed_x_window",200,200,6,100,159,1,0.0018,159,159,0.864276325967315,1.15065578798164,1,"oracle_local",0.0279549260884748,0.0303009989903299,5.50405806081862e-06
"fixed_x_window",200,200,6,100,159,1,0.0018,159,159,0.797231569028351,1.13788664907323,2,"real_pool",0.0145319260143655,0.0163100817997933,3.16183799725056e-06
"fixed_x_window",200,200,6,100,159,1,0.0018,159,159,0.797231569028351,1.13788664907323,2,"oracle_local",0.0145319260143655,0.0152146776519342,4.66149798602753e-07
"fixed_x_window",200,200,6,100,159,1,0.0018,159,159,0.814587080512632,1.12717072837786,3,"real_pool",0.004274790914447,0.00486860135953345,3.52610844693775e-07
"fixed_x_window",200,200,6,100,159,1,0.0018,159,159,0.814587080512632,1.12717072837786,3,"oracle_local",0.004274790914447,0.00532833440296345,1.10995388219542e-06
"fixed_x_window",200,200,6,100,159,1,0.0018,159,159,0.817992493287106,1.13084505211578,4,"real_pool",0.019366894717472,0.0214331566390574,4.26943832859341e-06
"fixed_x_window",200,200,6,100,159,1,0.0018,159,159,0.817992493287106,1.13084505211578,4,"oracle_local",0.019366894717472,0.0217889177462868,5.86619555210898e-06
"fixed_x_window",200,200,6,100,159,1,0.0018,159,159,0.859220673125076,1.09250242093076,5,"real_pool",-0.010543281942747,-0.0142367668369249,1.36418306635208e-05
